feature,importance
"medium_Charcoal, gouache, and watercolor on paper",3.62599322898676e-07
"medium_Nickel-plated brass, aluminum, and lacquered wood",3.6222292963207754e-07
medium_Teak and wool,3.6195174599128e-07
"medium_Catalogue, offset lithograph printed",3.618195486525892e-07
"medium_Wood, stones, phragmites and plaster of Paris",3.611887119845692e-07
medium_One from an illustrated book with twenty-five photogravures,3.6007445529502913e-07
"medium_Cut-and-pasted gelatin silver prints and printed paper on paper with gouache and pencil
",3.59131508134547e-07
medium_Illustrated book with fifty-six line block reproductions after drawings (thirty-two with stencil),3.5910405953993224e-07
medium_Typewriting through carbon and ballpoint pen on paper,3.5886164268802803e-07
medium_Cardboard box containing a folded card and accordion leaflet,3.5863678209982115e-07
medium_Three multiples of polyurethane resin and acrylic enamel,3.585957379555508e-07
medium_Screenprint with hand additions on canvas,3.583991077534158e-07
medium_Watercolor and charcoal pencil on paper,3.580683489424667e-07
"medium_Gelatin silver print, printed 1964",3.578925975015028e-07
"medium_Album with letterpress label on cover, letterpress text folio, and twelve gelatin silver prints",3.578091891215701e-07
"medium_Gouache, ink, pencil, cut paper on paper",3.5722798768223113e-07
medium_Gelatin silver print with pencil and black ink,3.569885739788532e-07
"medium_Letterpress and lithograph, with hand additions",3.5687075403800915e-07
medium_Ink and felt-tipped pen on tracing paper,3.5680631594725495e-07
"medium_Periodical with two woodcuts; cover by Conrad Felixmüller, additional print by Georg Arndt",3.5679669580692074e-07
"medium_Illustrated book with 6 etchings over relief halftone reproductions after drawings, relief printed; and 2 supplementary suites: 18 etchings over relief halftone reproductions after drawings, relief printed, and 6 etchings over relief halftone reproductions after drawings",3.5662214666026533e-07
"medium_Four identical 3-ring binders each with 100 photocopies of studio notes, working drawings, and diagrams collected by the artist",3.5655248347244486e-07
"medium_ABS plastic, rigid urethane and aluminum",3.5641741939089143e-07
medium_Watercolor and colored ink on paper,3.5629070236174784e-07
medium_Corrugated cardboard with fire-retardant coating,3.561110895350618e-07
medium_Chromogenic print with sand-blasted text on glass,3.5609763149987104e-07
"medium_Illustrated book with 28 lithographs, 28 lithographed ornamental initials, and 108 lithographed ornaments",3.5513290660762553e-07
"medium_Line block and pochoir from an illustrated book with 18 line blocks with pochoir, three etchings (one with aquatint), and one lithograph (including cover)",3.5509534316294504e-07
medium_Xeroxed typescript and 10 xerox images,3.548696402517114e-07
medium_Felt-tipped pen on paper,3.546731223356522e-07
medium_Nine drawings: ink on paper,3.5440132871917867e-07
medium_Offset lithograph on two sheets and envelope,3.541028970611399e-07
medium_Postcard with ink additions,3.5395126131353347e-07
medium_Newsprint,3.5387978842489117e-07
medium_Woodcut from an illustrated book with fifty-six woodcuts,3.536959670640998e-07
medium_Knitted polyester with phenolic resin,3.536254768728205e-07
medium_Group of materials pertaining to the Antimonian Press Addendum delivered by Ben Kinmont for the ongoing archive,3.5325592560241636e-07
medium_ABS polymer,3.530148178700792e-07
"medium_Gouache, pencil, metallic gouache, pinned-and-stapled fabric, and stamped ink on colored card",3.5288240375040745e-07
medium_Video (color),3.528047231406021e-07
"medium_10 photolithographic reproductions after drawings (wrapper fronts for sheet music) by André BEAUDIN, Georges BRAQUE, Marc CHAGALL, Antoni CLAVÉ, Raoul DUFY, Maurice ESTÈVE, Léon GISCHIA, Henri MATISSE, Pablo PICASSO, and Edouard PIGNON",3.525425871125232e-07
medium_Leaded glass and wood frame,3.5241931843990613e-07
medium_Platinum print (brush developed),3.5194404242924253e-07
medium_Polyurethane foam,3.5183422437659807e-07
medium_Multiple of doll and chocolate in plastic cylinder,3.512135932564124e-07
medium_Ink on wood,3.509098766099307e-07
"medium_Woodcut from an illustrated book with twelve etchings (one with aquatint and drypoint), five drypoints, three engravings (one with drypoint), two lithographs, and one woodcut",3.5010761517606446e-07
"medium_Etching, engraving, and drypoint, with hand additions",3.49810880714843e-07
medium_One from a portfolio of nine photogravures (including cover),3.496862365998305e-07
"medium_Plastic box with offset label, containing skin clippings",3.4967674487971194e-07
medium_4 line block reproductions after ink drawings,3.495614455004008e-07
medium_Polycarbonate and other materials,3.4911770252317823e-07
medium_Engraving and aquatint over photogravure,3.489685577580387e-07
"medium_6 lithographs, printed in color",3.489034106129682e-07
medium_Albumen silver print of lithograph and newspaper clippings,3.488824530693217e-07
"medium_Eighteen handbound miniature books with letterpress, inkjet, offset, pencil, crayon, and ink on paper and two clay bricks 
",3.4850141610020435e-07
"medium_Periodical with four woodcuts; cover by Willi Tegtmeier, additional prints by Franz Schulze, Conrad Felixmüller, and Karl Jacob Hirsch",3.475710039850022e-07
medium_Cropped gelatin silver print,3.4753981824410254e-07
"medium_Photocopy with felt-tipped marker, colored pencil and graphite on paper with sanding mounted to board",3.4744046882587496e-07
medium_Ebonized bent beechwood,3.473294738619187e-07
medium_Chromogenic color prints with nine typewritten sheets,3.46980076719516e-07
medium_Clock with paint additions,3.4694710606201483e-07
medium_Illustrated Book,3.469394894624404e-07
"medium_.a: Ink and pencil on paper
.b: Ink on paper",3.468098294259838e-07
"medium_Gelatin silver print, printed 2008",3.4645486215347235e-07
medium_Cut-and-pasted paper on colored paper (recto and verso),3.4643056127841537e-07
"medium_Aquatint, etching, and drypoint",3.4617715257115266e-07
medium_Illustrated book with seven lithographs,3.461561458099029e-07
medium_Intaglio with relief and lithography,3.4605457105699845e-07
"medium_Photolithograph
Paper/Support: Poster; exhibition poster",3.457136333189292e-07
"medium_Booklet, letterpress printed",3.456701444157523e-07
"medium_Pastel, pencil, and gouache on paper",3.455682848025757e-07
"medium_Gouache, pencil, stapled-and-pinned fabric, stamped ink, and colored pencil on colored card",3.454903181731168e-07
"medium_Etching, soft ground etching, and aquatint, printed in black",3.4523862381101924e-07
medium_Crayon and ink on paper,3.4519300683937924e-07
medium_Crayon on gelatin silver print,3.4496146042833343e-07
medium_Extruded PVC,3.447681592924202e-07
medium_Ink on folded paper,3.4474814520100574e-07
medium_Cut-and-pasted colored and printed papers and cloth on cardstock,3.437967798394968e-07
medium_Print montage,3.437172705865282e-07
"medium_Lithograph, printed from two stones in black and color",3.4370455826113645e-07
medium_Illustrated book with fifty woodcuts,3.4368942823206767e-07
"medium_Multiple of watercolor, ink, and wax in a handpainted and waxed wooden frame",3.4336380257526486e-07
"medium_Ink on paper mounted on electoluminescent film and video (color, sound)",3.4322055469445465e-07
"medium_Loaf of bread baked with objects of various media, in a plastic bag",3.4216433143639844e-07
"medium_Periodical with three woodcuts and one linoleum cut; cover by Herbert Anger, additional prints by Conrad Felixmüller and A. Krapp",3.417188862651288e-07
"medium_Cut-and-pasted printed papers, cut-and-pasted gelatin silver photograph, and ink on board",3.4171599881151406e-07
"medium_.1-10,.16-24,.26-32 Pencil, .14 Pen and ink, .11,.12,.13,.15 Pencil, pen and ink, .25 Pencil, colored pencil, brown tape and paper",3.4171079492180873e-07
medium_Ink and pencil on brown paper,3.415796534234952e-07
"medium_Pencil, watercolor, and metallic paint on paper",3.4146408718548665e-07
medium_Plastic casing and leather strap,3.413380030384251e-07
medium_Nickel silver and ebony,3.4125457441473887e-07
"medium_Rubber stamp and ink, pen and ink on oriental paper with plastic overlay",3.4113760874269315e-07
medium_One from an illustrated book with five letterpress illustrations,3.4101166386337407e-07
medium_Colored ink on fourteen pieces of paper,3.4100616644764614e-07
medium_Plunger,3.400521418333823e-07
medium_22 drypoints (11 with engraving and/or collagraph): 17 printed in color and 5 printed in black,3.3968598759535907e-07
medium_18 scores in manilla envelope,3.3951897666309413e-07
medium_Fifteen cut-and-pasted gelatin silver prints in artist's frame,3.3902465579562437e-07
"medium_Chromogenic print, printed 2005",3.389085084889053e-07
"medium_Photolithograph, offset printed, and screenprint",3.3888878729720833e-07
medium_One from a series of fourteen etching and photogravures with chine collé,3.3834567428164675e-07
medium_Illustrated book with three etchings (one with aquatint),3.3829591983557346e-07
medium_Photolithograph from an illustrated book with eight photolithographs and three line block reproductions,3.381935904795782e-07
medium_One from a set of five lithographs,3.381724703530604e-07
medium_Ink on paper from a notebook with thirty-eight ink on paper drawings,3.3804964420654466e-07
"medium_Photolithographic reproduction of pen and ink drawing, printed in black",3.380084705200605e-07
"medium_Aquatint, etching, and engraving",3.376965206964652e-07
"medium_Catalogue, poster, document",3.3768222215292016e-07
medium_Periodical with 2 photolithographs,3.37639841572299e-07
"medium_Gelatin silver print, printed c. 1940",3.3754892560006966e-07
"medium_Watercolor, opaque watercolor, ink and charcoal on paper",3.3743047571537443e-07
medium_Aquatint with chine-collé,3.3722718130440204e-07
medium_Ink and pencil on graph paper,3.3719528155612134e-07
"medium_Cardboard, wood, metal",3.37167277777795e-07
"medium_Gouache, ink, colored pencil, and pencil on board",3.370559106311565e-07
"medium_Aluminum, plastic and bulbs",3.3703753692817845e-07
"medium_Lithographs, printed in black and in color",3.3675036385730363e-07
"medium_Felt-tip pen, ballpoint, and pencil on hotel stationery",3.3673695307411617e-07
"medium_11 collagraphs: 10 relief and intaglio printed in color and 1 printed without ink (wrapper); 10 line block reproductions of ""trame"" diagrams; and 1 die-cut ornament repeated 6 times",3.366106167162989e-07
medium_Basswood,3.364953948877214e-07
medium_Gouache and ink on board,3.362742567701287e-07
medium_Title page from a series of thirty-one digital prints,3.359513958757739e-07
"medium_Journal with insert, cover design, and three special edition projects",3.3577961208177015e-07
medium_Ink on paper (recto); Ink on paper (verso),3.3573669733017815e-07
medium_Ballpoint pen and pressure-sensitive tape on index card,3.3552625188589667e-07
"medium_Pressure-sensitive synthetic polymer sheeting, pressure-sensitive tape, and synthetic polymer paint on mirror",3.352552081114413e-07
"medium_Cut-and-pasted printed paper, colored paper, and ink on printed paper
",3.3513748340946186e-07
medium_Illustrated book with eight woodcuts (one with collagraph) and two stencils (one over gouache),3.343295104842786e-07
medium_Screenprint on mirror card,3.3403794739123156e-07
medium_Journal with relief halftone reproductions and supplementary relief halftone with gouche additions,3.3354824655202954e-07
medium_Multiple of plastic with motor,3.3334182031570435e-07
"medium_Contact sheet, gelatin silver print",3.3293494324195394e-07
"medium_Video animation, 20 seconds, silent",3.328248850726166e-07
"medium_Collage and photolithograph, printed in black",3.3281512644077613e-07
medium_Gelatin silver print (toned),3.3241916320934916e-07
medium_One from a portfolio of eight etching and aquatints,3.3220972247178425e-07
medium_Ruling pen and gouache on black paper,3.316237683680114e-07
medium_Eggshell porcelain with painted decoration,3.312217653448822e-07
medium_Rubber duck,3.31131139207779e-07
medium_Gelatin silver print (chlorobromide),3.3096494057524095e-07
